   % Range crossline_E_amp crossline_E_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
      10500.0000  0.71946585E-21  137.25 0.14212364E-17  134.21 0.24317621E-18   92.09
      10750.0000  0.54864466E-21  151.32 0.10836237E-17  148.24 0.17988481E-18  106.98
      11000.0000  0.42017333E-21  164.75 0.82973685E-18  161.64 0.13372312E-18  121.33
      11250.0000  0.32303921E-21  177.57 0.63781063E-18  174.43 0.99853463E-19  135.11
      11500.0000  0.24928700E-21 -170.20 0.49211501E-18 -173.37 0.74873805E-19  148.30
      11750.0000  0.19309572E-21 -158.54 0.38113684E-18 -161.74 0.56369873E-19  160.89
      12000.0000  0.15015886E-21 -147.40 0.29635715E-18 -150.64 0.42612574E-19  172.88
      12250.0000  0.11726176E-21 -136.76 0.23141681E-18 -140.03 0.32352542E-19 -175.72
      12500.0000  0.91988420E-22 -126.57 0.18153716E-18 -129.86 0.24679788E-19 -164.91
      12750.0000  0.72514405E-22 -116.77 0.14311042E-18 -120.09 0.18926901E-19 -154.65
      13000.0000  0.57457846E-22 -107.32 0.11340475E-18 -110.65 0.14601593E-19 -144.91
      13250.0000  0.45770497E-22  -98.15 0.90348577E-19 -101.50 0.11339215E-19 -135.64
      13500.0000  0.36656825E-22  -89.21 0.72370416E-19  -92.58 0.88689214E-20 -126.76
      13750.0000  0.29513294E-22  -80.43 0.58278510E-19  -83.82 0.69892856E-20 -118.21
      14000.0000  0.23882274E-22  -71.78 0.47169618E-19  -75.18 0.55505432E-20 -109.91
      14250.0000  0.19416905E-22  -63.19 0.38359413E-19  -66.60 0.44414777E-20 -101.78
      14500.0000  0.15854220E-22  -54.64 0.31329262E-19  -58.06 0.35796744E-20  -93.74
      14750.0000  0.12994591E-22  -46.09 0.25685568E-19  -49.52 0.29041778E-20  -85.72
      15000.0000  0.10686073E-22  -37.53 0.21128815E-19  -40.96 0.23699720E-20  -77.68
