   % Range crossline_e_amp crossline_e_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
       8750.0000  0.51049448e-20   21.84 0.10077116e-16   19.08 0.21484934e-17  -23.98
       9000.0000  0.36713068e-20   39.86 0.72501381e-17   37.07 0.15082483e-17   -6.70
       9250.0000  0.26722331e-20   57.59 0.52789004e-17   54.76 0.10669854e-17   10.51
       9500.0000  0.19675813e-20   74.91 0.38877668e-17   72.04 0.76098627e-18   27.54
       9750.0000  0.14640538e-20   91.70 0.28931821e-17   88.79 0.54725765e-18   44.33
      10000.0000  0.10994559e-20  107.89 0.21727227e-17  104.93 0.39677171e-18   60.79
      10250.0000  0.83212944e-21  123.41 0.16443313e-17  120.41 0.28990071e-18   76.82
      10500.0000  0.63392401e-21  138.25 0.12525109e-17  135.21 0.21333628e-18   92.38
      10750.0000  0.48557312e-21  152.40 0.95924294e-18  149.32 0.15801458e-18  107.39
      11000.0000  0.37368173e-21  165.88 0.73807155e-18  162.76 0.11772327e-18  121.81
      11250.0000  0.28877575e-21  178.70 0.57027033e-18  175.55 0.88169375e-19  135.63
      11500.0000  0.22403943e-21 -169.09 0.44235942e-18 -172.27 0.66357459e-19  148.82
      11750.0000  0.17449301e-21 -157.46 0.34448634e-18 -160.67 0.50175145e-19  161.38
      12000.0000  0.13645019e-21 -146.36 0.26935649e-18 -149.60 0.38116601e-19  173.31
      12250.0000  0.10715384e-21 -135.75 0.21151394e-18 -139.02 0.29097147e-19 -175.35
      12500.0000  0.84525998e-22 -125.57 0.16684740e-18 -128.86 0.22328107e-19 -164.60
      12750.0000  0.66992510e-22 -115.76 0.13224315e-18 -119.09 0.17231424e-19 -154.39
      13000.0000  0.53357120e-22 -106.28 0.10533582e-18 -109.62 0.13380707e-19 -144.67
      13250.0000  0.42709353e-22  -97.06 0.84325784e-19 -100.42 0.10459963e-19 -135.37
      13500.0000  0.34355898e-22  -88.04 0.67843309e-19  -91.42 0.82343464e-20 -126.44
      13750.0000  0.27768870e-22  -79.18 0.54845913e-19  -82.56 0.65290694e-20 -117.80
      14000.0000  0.22546406e-22  -70.41 0.44540333e-19  -73.81 0.52140632e-20 -109.36
      14250.0000  0.18382507e-22  -61.72 0.36322792e-19  -65.13 0.41926078e-20 -101.06
      14500.0000  0.15043944e-22  -53.05 0.29733236e-19  -56.47 0.33928787e-20  -92.84
      14750.0000  0.12352573e-22  -44.38 0.24420356e-19  -47.81 0.27615697e-20  -84.63
      15000.0000  0.10171867e-22  -35.71 0.20114950e-19  -39.14 0.22591157e-20  -76.39
