   % Range crossline_e_amp crossline_e_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
      15000.0000  0.11071777e-16  -92.05 0.17513469e-13   44.76 0.33518629e-19  144.22
   % Range crossline_B_amp crossline_B_phs inline_e_amp inline_e_phs  vertical_e_amp vertical_e_phs 
          0.0000  0.36319650e-12 -179.45 0.17537254e-07    0.32 0.17330800e-06    0.55
        250.0000  0.39438324e-12 -174.34 0.68744840e-10  178.59 0.60397529e-09 -179.21
        500.0000  0.58468606e-13 -164.86 0.98321302e-10 -167.00 0.54468202e-10 -176.04
        750.0000  0.16896773e-13 -153.05 0.30957352e-10 -155.24 0.12560803e-10 -169.53
       1000.0000  0.63407915e-14 -139.70 0.11927805e-10 -141.92 0.41946449e-11 -160.38
       1250.0000  0.27404089e-14 -125.07 0.52222362e-11 -127.31 0.16857163e-11 -149.43
       1500.0000  0.13016586e-14 -109.31 0.25010399e-11 -111.56 0.75694229e-12 -137.10
       1750.0000  0.66524450e-15  -92.63 0.12861134e-11  -94.91 0.36746761e-12 -123.56
       2000.0000  0.36129992e-15  -75.36 0.70188322e-12  -77.69 0.18987703e-12 -108.94
       2250.0000  0.20637085e-15  -57.87 0.40239709e-12  -60.26 0.10349256e-12  -93.45
       2500.0000  0.12272500e-15  -40.42 0.23994587e-12  -42.89 0.59064479e-13  -77.36
       2750.0000  0.75272573e-16  -23.19 0.14744616e-12  -25.72 0.35032740e-13  -60.96
       3000.0000  0.47240435e-16   -6.22 0.92653273e-13   -8.81 0.21432266e-13  -44.44
       3250.0000  0.30150533e-16   10.51 0.59184472e-13    7.87 0.13429935e-13  -27.94
       3500.0000  0.19481656e-16   27.03 0.38263347e-13   24.36 0.85691402e-14  -11.51
       3750.0000  0.12703328e-16   43.41 0.24959774e-13   40.71 0.55418919e-14    4.84
       4000.0000  0.83404688e-17   59.68 0.16391912e-13   56.97 0.36202954e-14   21.11
       4250.0000  0.55048898e-17   75.89 0.10821106e-13   73.17 0.23829312e-14   37.33
       4500.0000  0.36482836e-17   92.07 0.71725662e-14   89.34 0.15775460e-14   53.51
       4750.0000  0.24257102e-17  108.25 0.47695155e-14  105.51 0.10490489e-14   69.68
       5000.0000  0.16170419e-17  124.43 0.31797825e-14  121.70 0.70007861e-15   85.85
       5250.0000  0.10802563e-17  140.65 0.21244128e-14  137.92 0.46853163e-15  102.03
