   % Range crossline_e_amp crossline_e_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
      14250.0000  0.12914043e-16  -92.05 0.20427394e-13   44.77 0.62642647e-19  117.10
      14500.0000  0.12257407e-16  -92.05 0.19388794e-13   44.76 0.51210140e-19  125.71
      14750.0000  0.11644538e-16  -92.05 0.18419442e-13   44.76 0.42013506e-19  134.31
      15000.0000  0.11071852e-16  -92.05 0.17513659e-13   44.76 0.34574965e-19  142.93
   % Range crossline_B_amp crossline_B_phs inline_e_amp inline_e_phs  vertical_e_amp vertical_e_phs 
          0.0000  0.36319650e-12 -179.45 0.17537254e-07    0.32 0.17330800e-06    0.55
        250.0000  0.39438328e-12 -174.34 0.68744920e-10  178.59 0.60397523e-09 -179.21
        500.0000  0.58468702e-13 -164.86 0.98321503e-10 -167.00 0.54468146e-10 -176.04
        750.0000  0.16896922e-13 -153.05 0.30957658e-10 -155.24 0.12560763e-10 -169.53
       1000.0000  0.63409792e-14 -139.70 0.11928188e-10 -141.92 0.41946248e-11 -160.38
       1250.0000  0.27406145e-14 -125.07 0.52226533e-11 -127.31 0.16857166e-11 -149.43
       1500.0000  0.13018603e-14 -109.31 0.25014469e-11 -111.56 0.75696024e-12 -137.10
       1750.0000  0.66542578e-15  -92.62 0.12864775e-11  -94.90 0.36749802e-12 -123.56
       2000.0000  0.36145196e-15  -75.36 0.70218762e-12  -77.68 0.18991385e-12 -108.94
       2250.0000  0.20649250e-15  -57.86 0.40264032e-12  -60.25 0.10353051e-12  -93.46
       2500.0000  0.12282013e-15  -40.41 0.24013617e-12  -42.88 0.59099959e-13  -77.38
       2750.0000  0.75347035e-16  -23.17 0.14759536e-12  -25.70 0.35063890e-13  -60.98
       3000.0000  0.47299815e-16   -6.18 0.92772515e-13   -8.77 0.21458596e-13  -44.46
       3250.0000  0.30199156e-16   10.57 0.59282290e-13    7.93 0.13451755e-13  -27.96
       3500.0000  0.19522441e-16   27.13 0.38345474e-13   24.46 0.85870911e-14  -11.52
       3750.0000  0.12738072e-16   43.55 0.25029732e-13   40.86 0.55566556e-14    4.84
       4000.0000  0.83702267e-17   59.88 0.16451782e-13   57.17 0.36324641e-14   21.14
       4250.0000  0.55303053e-17   76.15 0.10872174e-13   73.43 0.23929759e-14   37.38
       4500.0000  0.36698113e-17   92.40 0.72157582e-14   89.67 0.15858309e-14   53.60
       4750.0000  0.24437406e-17  108.65 0.48056351e-14  105.92 0.10558591e-14   69.82
       5000.0000  0.16319569e-17  124.92 0.32096171e-14  122.18 0.70564508e-15   86.04
       5250.0000  0.10924427e-17  141.23 0.21487558e-14  138.49 0.47304888e-15  102.28
       5500.0000  0.73278284e-18  157.59 0.14414704e-14  154.85 0.31794434e-15  118.55
       5750.0000  0.49242456e-18  174.02 0.96875327e-15  171.29 0.21417431e-15  134.87
       6000.0000  0.33146953e-18 -169.45 0.65217495e-15 -172.18 0.14456058e-15  151.23
       6250.0000  0.22350802e-18 -152.80 0.43981264e-15 -155.53 0.97754669e-16  167.65
       6500.0000  0.15099262e-18 -136.03 0.29716299e-15 -138.75 0.66223364e-16 -175.85
       6750.0000  0.10222796e-18 -119.09 0.20122729e-15 -121.81 0.44946392e-16 -159.28
       7000.0000  0.69399273e-19 -101.98 0.13663669e-15 -104.69 0.30567296e-16 -142.61
       7250.0000  0.47273990e-19  -84.67 0.93100048e-16  -87.38 0.20836000e-16 -125.84
       7500.0000  0.32342885e-19  -67.16 0.63715259e-16  -69.87 0.14240771e-16 -108.96
       7750.0000  0.22249618e-19  -49.45 0.43847626e-16  -52.16 0.97640951e-17  -91.98
       8000.0000  0.15410675e-19  -31.57 0.30382460e-16  -34.29 0.67200917e-17  -74.90
       8250.0000  0.10761458e-19  -13.56 0.21225736e-16  -16.29 0.46458788e-17  -57.73
       8500.0000  0.75862778e-20    4.50 0.14969711e-16    1.76 0.32287825e-17  -40.50
       8750.0000  0.54042768e-20   22.52 0.10668551e-16   19.75 0.22574464e-17  -23.25
       9000.0000  0.38927256e-20   40.38 0.76874436e-17   37.58 0.15889289e-17   -6.03
       9250.0000  0.28353219e-20   57.96 0.56008869e-17   55.12 0.11265213e-17   11.10
       9500.0000  0.20872622e-20   75.14 0.41239830e-17   72.26 0.80477062e-18   28.05
       9750.0000  0.15516182e-20   91.81 0.30659679e-17   88.90 0.57935473e-18   44.76
      10000.0000  0.11633771e-20  107.91 0.22988294e-17  104.96 0.42023107e-18   61.15
      10250.0000  0.87871274e-21  123.38 0.17362165e-17  120.39 0.30699984e-18   77.12
      10500.0000  0.66782700e-21  138.20 0.13193720e-17  135.16 0.22576777e-18   92.64
      10750.0000  0.51021682e-21  152.35 0.10078335e-17  149.27 0.16703033e-18  107.63
      11000.0000  0.39156992e-21  165.85 0.77333351e-18  162.74 0.12424522e-18  122.05
      11250.0000  0.30173773e-21  178.71 0.59581406e-18  175.56 0.92874137e-19  135.89
      11500.0000  0.23341138e-21 -169.04 0.46082196e-18 -172.22 0.69740296e-19  149.12
      11750.0000  0.18125148e-21 -157.36 0.35779498e-18 -160.57 0.52598001e-19  161.73
      12000.0000  0.14130953e-21 -146.22 0.27892097e-18 -149.46 0.39843782e-19  173.73
      12250.0000  0.11063684e-21 -135.58 0.21836595e-18 -138.84 0.30321591e-19 -174.88
      12500.0000  0.87015197e-22 -125.38 0.17174169e-18 -128.67 0.23190623e-19 -164.08
      12750.0000  0.68767368e-22 -115.56 0.13573098e-18 -118.88 0.17834721e-19 -153.82
      13000.0000  0.54621185e-22 -106.08 0.10781856e-18 -109.42 0.13799583e-19 -144.08
      13250.0000  0.43610197e-22  -96.88 0.86094307e-19 -100.24 0.10748720e-19 -134.78
      13500.0000  0.34999843e-22  -87.89 0.69107041e-19  -91.27 0.84322009e-20 -125.87
      13750.0000  0.28231949e-22  -79.07 0.55754514e-19  -82.46 0.66641246e-20 -117.27
      14000.0000  0.22882533e-22  -70.36 0.45199845e-19  -73.76 0.53062419e-20 -108.90
      14250.0000  0.18629587e-22  -61.72 0.36807698e-19  -65.13 0.42558477e-20 -100.68
      14500.0000  0.15228411e-22  -53.11 0.30095424e-19  -56.52 0.34367857e-20  -92.55
      14750.0000  0.12492731e-22  -44.50 0.24695725e-19  -47.92 0.27926484e-20  -84.44
      15000.0000  0.10280331e-22  -35.87 0.20328226e-19  -39.31 0.22817002e-20  -76.30
